#Run;Collection date;AST phenotypes;Isolate;Location;Isolation source
SRR5973371;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431470.1;USA: Houston;urine
SRR5973372;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=R;PDT000431471.1;USA: Houston;urine
SRR5973382;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431481.1;USA: Houston;urine
SRR5973383;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=R;PDT000431482.1;USA: Houston;urine
SRR5973385;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431484.1;USA: Houston;urine
SRR5973386;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=I;PDT000431485.1;USA: Houston;bile
SRR5973387;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431486.1;USA: Houston;blood
SRR5973389;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431488.1;USA: Houston;urine
SRR5973391;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431490.1;USA: Houston;urine
SRR5973392;2017;ceftazidime=R,ceftriaxone=R,piperacillin-tazobactam=S;PDT000431491.1;USA: Houston;urine
SRR5973394;2017;ceftazidime=R,ceftriaxone=R,piperacillin-tazobactam=R;PDT000431493.1;USA: Houston;urine
SRR5973402;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431501.1;USA: Houston;urine
SRR5973403;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431502.1;USA: Houston;urine
SRR5973406;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431505.1;USA: Houston;urine
SRR5973407;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431506.1;USA: Houston;urine
SRR5973408;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431507.1;USA: Houston;urine
SRR5973409;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431508.1;USA: Houston;urine
SRR5973410;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431509.1;USA: Houston;urine
SRR5973411;2017;ceftazidime=S,ceftriaxone=S,piperacillin-tazobactam=S;PDT000431510.1;USA: Houston;urine
SRR10383451;2017;amikacin=S,ampicillin=R,cefazolin=R,cefepime=S,cefoxitin=S,ceftazidime=R,ceftriaxone=R,ciprofloxacin=S,ertapenem=S,gentamicin=R,meropenem=S,nitrofurantoin=S,tobramycin=R;PDT000724065.1;USA:Cincinnati;urine
SRR10383452;2017;amikacin=S,ampicillin=R,cefazolin=R,cefepime=S,cefoxitin=R,ceftazidime=S,ceftriaxone=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,meropenem=S,nitrofurantoin=R,tobramycin=S;PDT000724066.1;USA:Cincinnati;urine
SRR10383455;2017;amikacin=S,ampicillin=R,cefepime=S,cefoxitin=S,ceftazidime=S,ceftriaxone=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,meropenem=S,nitrofurantoin=R,tobramycin=S;PDT000724069.1;USA:Cincinnati;blood
SRR10383458;2017;amikacin=S,ampicillin=R,cefazolin=S,cefepime=S,cefoxitin=S,ceftazidime=S,ceftriaxone=S,ciprofloxacin=S,ertapenem=S,gentamicin=S,meropenem=S,nitrofurantoin=R,tobramycin=S;PDT000724072.1;USA:Cincinnati;urine
SRR18486013;2017;amoxicillin-clavulanic acid=R,piperacillin-tazobactam=R;PDT001284041.1;USA: Ann Arbor, Michigan;clinical sample
SRR18486017;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001284045.1;USA: Ann Arbor, Michigan;clinical sample
SRR18486022;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001284050.1;USA: Ann Arbor, Michigan;clinical sample
SRR18486056;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001284084.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982267;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296738.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982322;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296792.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982330;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296800.1;USA: Ann Arbor, Michigan;clinical sample
SRR19090171;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299599.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095568;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299782.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095570;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299784.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095576;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299790.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095579;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299793.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095582;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299796.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095592;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299806.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095596;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299810.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095597;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299811.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095615;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299829.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095623;2017;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299837.1;USA: Ann Arbor, Michigan;clinical sample
SRR19095634;2017;amoxicillin-clavulanic acid=R,piperacillin-tazobactam=R;PDT001299848.1;USA: Ann Arbor, Michigan;clinical sample
SRR18486010;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001284038.1;USA: Ann Arbor, Michigan;clinical sample
SRR18486035;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001284063.1;USA: Ann Arbor, Michigan;clinical sample
SRR18486043;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001284071.1;USA: Ann Arbor, Michigan;clinical sample
SRR18486047;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001284075.1;USA: Ann Arbor, Michigan;clinical sample
SRR18486051;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001284079.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982293;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296763.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982295;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296765.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982296;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296766.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982299;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296769.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982310;2018;amoxicillin-clavulanic acid=R,piperacillin-tazobactam=S;PDT001296780.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982315;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296785.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982317;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296787.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982325;2018;amoxicillin-clavulanic acid=R,piperacillin-tazobactam=S;PDT001296795.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982329;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296799.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982340;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296809.1;USA: Ann Arbor, Michigan;clinical sample
SRR18982346;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001296815.1;USA: Ann Arbor, Michigan;clinical sample
SRR19090175;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299603.1;USA: Ann Arbor, Michigan;clinical sample
SRR19090178;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299606.1;USA: Ann Arbor, Michigan;clinical sample
SRR19090180;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299608.1;USA: Ann Arbor, Michigan;clinical sample
SRR19090186;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299614.1;USA: Ann Arbor, Michigan;clinical sample
SRR19090192;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299620.1;USA: Ann Arbor, Michigan;clinical sample
SRR19090208;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299636.1;USA: Ann Arbor, Michigan;clinical sample
SRR19090235;2018;ceftriaxone=S,piperacillin-tazobactam=S;PDT001299663.1;USA: Ann Arbor, Michigan;clinical sample
SRR19090260;2018;amoxicillin-clavulanic acid=S,piperacillin-tazobactam=S;PDT001299688.1;USA: Ann Arbor, Michigan;clinical sample
SRR18175532;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256016.2;USA:GA;urine
SRR18175534;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256018.2;USA:FL;ear
SRR18175536;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256020.1;USA:KS;urine
SRR18175542;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256025.1;USA:FL;lung
SRR18175553;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256036.1;USA:FL;urine
SRR18175566;2019;amoxicillin-clavulanic acid=ND,ampicillin=ND,cephalexin=ND,enrofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256049.2;USA:NY;urine
SRR18175568;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256051.1;USA:MO;skin
SRR18175569;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256052.1;USA:MO;Foot/Hoof
SRR18175571;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256054.1;USA:MO;urine
SRR18175572;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256055.2;USA:MO;Bronchi
SRR18175573;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256056.2;USA:MO;urine
SRR18175574;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256057.1;USA:KY;urine
SRR18175584;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256066.1;USA:IL;urine
SRR18175586;2019;amoxicillin-clavulanic acid=ND,ampicillin=ND,cephalexin=ND,enrofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256068.1;USA:IL;urine
SRR18175591;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256073.1;USA:TX;muscle
SRR18175616;2019;amoxicillin-clavulanic acid=ND,ampicillin=ND,cephalexin=ND,enrofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256098.1;USA:IL;urine
SRR18175617;2019;amoxicillin-clavulanic acid=ND,ampicillin=ND,cephalexin=ND,enrofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256099.1;USA:IL;urine
SRR18175619;2019;amikacin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,trimethoprim-sulfamethoxazole=ND;PDT001256101.1;USA:IL;urine
SRR18175622;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256104.1;USA:OK;urine
SRR18175623;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256105.1;USA:OK;nasal
SRR18175625;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256107.1;USA:OK;urine
SRR18175626;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256108.1;USA:OK;lung
SRR18175627;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256109.1;USA:NC;Uterine Stump
SRR18175628;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256110.1;USA:NC;urine
SRR18175630;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256112.1;USA:NC;wound
SRR18175632;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256114.2;USA:NC;Abscess
SRR18175633;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256115.1;USA:NC;wound
SRR18175636;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256118.2;USA:NC;urine
SRR18175637;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256119.1;USA:NC;urine
SRR18175638;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256120.1;USA:NC;skin
SRR18175639;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256121.1;USA:NC;skin
SRR18175640;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256122.2;USA:NC;urine
SRR18175663;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256145.1;USA:TX;Gall Bladder
SRR18175671;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256153.1;USA:MI;urine
SRR18175672;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256154.1;USA:WA;urine
SRR18175673;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256155.1;USA:WA;wound
SRR18175680;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256162.1;USA:OH;urine
SRR18175682;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256164.1;USA:IN;Urine Cystocentesis
SRR18175683;2019;amikacin=ND,amoxicillin-clavulanic acid=ND,ampicillin=ND,cefazolin=ND,cefovecin=ND,cefpodoxime=ND,ceftazidime=ND,cephalexin=ND,chloramphenicol=ND,doxycycline=ND,enrofloxacin=ND,gentamicin=ND,imipenem=ND,marbofloxacin=ND,orbifloxacin=ND,piperacillin-tazobactam=ND,pradofloxacin=ND,tetracycline=ND,trimethoprim-sulfamethoxazole=ND;PDT001256165.1;USA:IN;Urine Cystocentesis
